0,1,2,3,4,5,6,7,8,9
-0.4052865357629938,-0.7900415770575488,-0.1976717817657497,0.8324178611168086,0.49989972239787295,0.03436301239046828,0.30638489806060265,0.17681822830935642,-0.0973341406493346,-1.8832725943406636
-0.5171793918166664,-0.4104241283093169,-0.8295141511200812,0.4626316713684973,0.34515964527915194,0.7694016652253921,-0.4121205630616488,-0.4834675396820533,-0.9077411151292936,0.04007735382966344
-0.1175829561348405,0.3404599811469665,0.11994221568932525,0.6562771020946839,0.6184432902490578,0.058622990354942464,0.9251703213833534,-1.4567572921233276,2.3838122044196566,0.10924652666355968
3.5015284709312384,2.7752379818386053,1.3810877352311275,-1.0843436904779882,-1.1099400272758433,-3.213188811905333,-1.8236818555554888,2.856814914261532,2.143762563590905,0.8510387353836595
0.5086530472504841,-0.11418918912416685,0.3188477170935689,-0.020934884456217332,0.043823705626904665,-0.3150951886093147,-0.9929599786076192,-0.4365042180801861,-0.7590681744768485,1.5395055129288562
-0.8373140070408157,-0.6363314778767067,-1.113271893016987,1.355369928275663,1.3088917045273294,0.03966497373771359,-0.0617513788126718,-0.3478352005950943,0.4959593117321906,0.5191498159357409
-0.5228351718070592,-0.4370736078970732,-0.2806196078832636,-0.20363989536736515,-0.334429816218859,0.15038120959326726,-0.05690224294909296,-0.3563146225303665,-0.905289283496188,-1.4676112290246777
-0.6274010073723431,-0.6381466295851793,-0.6710245547884026,0.8247595672462816,0.8537206004880492,0.3738388650110797,-0.4716906186764991,0.4827352213795709,0.3647978123218173,-1.9863465714324895
-0.7696382089086947,-0.8362761620163028,-1.1439541246165776,2.153473553782744,2.1703686250947145,0.416823769224538,0.08541489452707024,0.26642833679066186,-0.9536248455507104,-0.23853966059760426
-0.6558947136595015,-0.5522839577777879,-0.5971755973521453,0.7563819434022888,1.1559614528719846,-0.24321214591544216,-0.016913048932988364,0.34760703818344063,-0.44514944372693455,0.3643789409121693
-0.3134084370292464,-0.7274651758165095,-0.4769858901206448,1.4516456226480048,0.9577855646322188,0.6669027093807809,0.4871813894336,0.15790518017626626,0.3353260298945017,-0.21016544622790204
-0.4732290714322242,-0.6023232751464939,-0.8659096258451138,-0.29553942181369125,-0.43125547850952106,0.1008072798252998,0.2089884453797195,-0.2104503196019211,0.08666816144139268,-1.0586941591446144
-0.16150967142750314,-0.5186682202818396,-0.3840927889329185,-0.17847692979277593,0.0012928072375483848,-0.04686391376086242,0.3786631014845329,0.34675237391136904,1.5216409345857542,0.15380705007947665
-0.5094605268047363,-0.8977405784269264,-1.0703167687775603,2.1556616377457507,2.6744050166451694,0.3486026099970012,0.2900629381218925,-0.19887874153623247,-0.8561453832001263,-0.5958294165464524
-0.5318782824678249,-0.5956731697881255,-0.7736513294491025,0.4079295722933036,0.4302214420578641,-0.20883638378127947,0.033970523917747866,-0.2686539168269323,-0.4754180714350094,0.6773731279086539
1.2072079703209777,0.62109987817614,2.4276692351730333,-1.4059920330401288,-1.277348882638203,-0.5381559147768558,1.2079790623732898,1.0906704019642577,-0.9925055318700691,1.332171954428491
0.2301507323980202,0.2591161104396468,0.5145791945392351,0.8231185042740259,1.1007617762389903,-0.21601489149895792,-1.0907525192158956,-0.7040669515700186,-1.0051860985975374,2.014871288852889
0.3079082652292095,0.05188901584203416,0.6536014439249674,-0.9147671833448868,-0.9217181790846498,0.28349607858861703,1.1996259209342088,0.6609375235911752,-0.9704543711198248,-0.18983086022705306
-0.7612843669278935,-0.4200177229246679,-1.095497358848948,1.9259128216299368,1.5550279675465823,-0.07316596603843617,-0.028176064056480817,0.4349556473830286,2.1137046401638,-1.919024050920335
-0.4582138725512188,0.050193784066253466,0.5205040392619149,-0.8310729717598402,-0.8701381533784094,-0.3805614899339025,-0.5700792520071886,-0.6893167906497716,-0.7109318237425161,0.4961737142224889
-0.19294929316875606,-0.261216477510452,-0.07198043300604541,-0.4164310607698697,-0.4855502424108266,0.33189780027280363,0.3622783949434635,0.2848276260635741,1.0812230155152946,-0.043303012958497936
-0.11284777472385235,-0.22092883103200925,0.3527039726517381,-0.7977046913239719,-0.8773774552319168,0.4045966592555323,0.7128122890236335,-0.5205301998849787,-0.7926582678503963,0.12383240369759856
0.6978313342997541,0.2665184408303551,1.082941084722001,-0.07016677362389195,0.2474290702568013,0.3644645784621113,0.3487996404241585,0.6938132891578846,-0.9606853544566694,2.1988942071759183
2.3522201572741652,2.372023560880229,0.5674795938488743,-1.1357636636086708,-1.1063203763490894,-1.6766841294070485,-3.647039295176726,1.7840768112407792,1.8638055319464308,-0.7514005075761118
-0.7574414579861741,-0.8314521101784701,-1.153476196492313,1.911143254879634,1.7866856268588205,0.4529696669088482,0.049194418315170435,0.2869306763510313,-0.4619329974529282,-0.4507842437507149
-0.220864674707314,-0.5691981191933756,-0.09102457675751632,0.3160300458469775,0.016676323676251752,-0.5508120461482825,0.09237584572630393,0.2764346308524441,1.946819187661692,-0.5363324197861372
-0.7461110139319649,-0.6663659701099929,-1.296730477822816,1.3427884454883687,1.1939677876028991,0.4417847073543855,0.16030100361155838,0.5281140530388335,0.7027904649192876,-0.8827938347295313
2.616195898645461,0.2279914370000707,0.7661734936558798,-1.4300609566332143,-1.3216896064909358,-4.032822377806658,-1.9074877863316144,-0.8923619745675472,-0.40202402389276176,-1.4143580581580162
-0.18056370151199844,-0.6952230666404862,-0.8127976249382356,0.3969891524782648,0.697170697905951,0.5411842369255991,0.4852107539532536,-0.43259100807041995,-0.7989027765409622,0.2955844511580468
1.6275414791311842,0.5896154449384879,0.507807943427601,-0.18449416069104724,-0.0014219309575168565,2.1797757444724684,1.5857528252026858,0.8362253246053217,0.6004226632501991,-0.2294883879133629
0.541518416535225,0.4100298948263554,1.4447798159999334,-1.4962504965141992,-1.4239447451717284,-1.9063457045535743,0.7359481378122977,-0.925266549042304,-0.9962752230059688,0.6505966692434141
-0.3673177456355029,-0.35370200014605424,-0.4810063204681774,-0.2293498819327065,-0.3081873469998944,-0.4471814196752372,0.10777033244889077,0.3715376378014456,-0.6167776580443316,0.2867124910905537
-0.4608930504682037,-0.5623081739696235,-0.5542204731127187,0.8116310634682348,0.7216033416615385,0.16568747710799714,0.2601955553988708,0.4212282026984628,1.1359333398158915,0.9920266256869928
-0.7555082009694246,-0.8330873819879049,-1.529703836382468,1.8980147511015872,1.8129280960777845,-0.30627153582880834,-0.4649590847421416,-0.313398952509153,0.8263934271232273,0.5234452898145726
-0.0046750811346450176,-0.006866300270959117,0.20013922104273854,-1.0930960263300191,-1.0655993034231102,0.8268888440892004,0.2623818823248273,-0.5471736383441098,-0.5999596254359973,-0.5702947646598902
-0.9510527812716532,-0.6020616316569842,-1.3225458726859198,1.9921023615109212,2.025582588024565,-0.17081225066589673,-0.06883194072265286,-0.4807498993562526,1.3751439945076904,0.4765296156115083
-0.7698223286245758,-0.8146142614473229,-1.4941547680463905,1.704916341366153,1.3948584140377305,0.0807767097020178,-0.32084386494212,-0.2954365983416256,0.7411539680035378,-0.5597768753491061
-0.31883524762937704,-0.10653066614998023,0.819073892965519,-0.8786637979552588,-0.8619939387932134,0.4575588446662441,0.2701036360776673,0.4077792441250213,-0.5937151167454313,-1.3453922847102826
-0.2863097916662624,-0.10540777950750174,-0.07642406654805604,-0.6751719893955372,-0.6402903195295482,0.2256947344458704,-0.6505184354004738,-0.5697790281919364,-0.8292250380660113,0.5335483514298931
0.7528618847655416,1.7409939732434547,0.7583442345580527,-1.0701211447184378,-1.0601698270329796,-0.4891816015358941,-0.8901281014973627,-2.105226606330646,-0.10154822626873494,2.049734211271954
-0.5714168111986594,-0.5452359362791239,-0.8819913472352442,0.12019653115778307,-0.08648372773622917,-0.508943611017503,-0.677609280969097,0.44705058727824415,-0.6195359686315755,-0.4475994375726404
